shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
241_0_DESC_shp,38.72529090,-9.16359040,223,3991
195_5_DESC_shp,38.74254690,-9.14706230,11,322
195_0_DESC_shp,38.75006430,-9.15899390,232,5682
121_0_DESC_shp,38.71985250,-9.18529360,434,9370
195_0_ASC_shp,38.74876990,-9.11857810,232,4726
121_0_ASC_shp,38.71550300,-9.20573430,434,8888
165_0_ASC_shp,38.74861810,-9.19767690,481,11055
165_0_DESC_shp,38.78324910,-9.14862520,481,10973
197_2_DESC_shp,38.79003760,-9.12317580,26,482
197_2_ASC_shp,38.76901540,-9.09760100,26,334
221_0_CIRC_shp,38.70900150,-9.21394290,459,9594
164_0_ASC_shp,38.75010650,-9.20314340,359,7599
164_0_DESC_shp,38.73517300,-9.14242240,359,6684
66_0_ASC_shp,38.76808070,-9.10946740,527,10561
189_2_DESC_shp,38.72503780,-9.15105380,19,153
189_2_ASC_shp,38.71372320,-9.12350820,19,444
169_0_ASC_shp,38.72512100,-9.15392340,37,480
169_0_DESC_shp,38.71468160,-9.23087340,37,471
66_0_DESC_shp,38.75226970,-9.09578950,558,10863
167_0_ASC_shp,38.72554340,-9.14858290,53,944
167_0_DESC_shp,38.67358510,-9.17329970,53,1470
203_3_DESC_shp,38.79027220,-9.12563590,37,376
195_0_DESC_shp,38.74624060,-9.11288810,526,13061
212_0_ASC_shp,38.79260670,-9.15091850,56,1468
203_3_ASC_shp,38.70972920,-9.13502530,37,408
195_0_ASC_shp,38.75375040,-9.18979100,526,12667
212_0_DESC_shp,38.77396020,-9.15545780,56,1073
106_0_DESC_shp,38.75866700,-9.11283910,717,17550
106_0_ASC_shp,38.70237160,-9.22743710,717,19677
238_0_CIRC_shp,38.71413570,-9.17507440,115,3098
104_0_DESC_shp,38.69893290,-9.22723700,3,4
104_0_ASC_shp,38.76978080,-9.18934040,3,42
196_0_DESC_shp,38.78384940,-9.11143930,26,419
136_0_DESC_shp,38.78684430,-9.18042170,20,274
196_0_ASC_shp,38.72332650,-9.14824880,26,1023
136_0_ASC_shp,38.70680410,-9.14159390,20,198
174_0_ASC_shp,38.76471320,-9.15713530,29,415
174_0_DESC_shp,38.79148760,-9.15233490,29,495
171_4_DESC_shp,38.70720890,-9.14140840,175,3685
61_0_ASC_shp,38.74894100,-9.19130040,474,7992
199_3_ASC_shp,38.70674120,-9.14159240,37,343
60_0_ASC_shp,38.69746400,-9.19600580,225,5180
199_3_DESC_shp,38.78217900,-9.16471060,37,859
111_2_DESC_shp,38.77931290,-9.16571650,108,1785
111_2_ASC_shp,38.74205240,-9.17106710,108,2214
109_0_DESC_shp,38.71007240,-9.22550110,119,1443
221_0_CIRC_shp,38.71835090,-9.20903670,372,7774
109_0_ASC_shp,38.71650330,-9.17552280,119,2273
106_0_DESC_shp,38.70136050,-9.22704180,82,423
106_0_ASC_shp,38.75609230,-9.10324010,82,1860
103_2_DESC_shp,38.70499860,-9.17027320,327,6307
103_2_ASC_shp,38.70610770,-9.17313130,327,6725
168_2_DESC_shp,38.74959960,-9.19123200,262,5313
189_0_DESC_shp,38.71105780,-9.17236460,44,991
189_0_ASC_shp,38.71791760,-9.12251130,44,1104
224_0_CIRC_shp,38.72452660,-9.11626130,308,6467
193_2_DESC_shp,38.69824900,-9.22814690,138,2585
193_2_ASC_shp,38.70185310,-9.25138350,138,2591
278_0_CIRC_shp,38.74018050,-9.20110530,141,3953
100_1_ASC_shp,38.75260620,-9.13051100,79,2133
190_0_DESC_shp,38.77174360,-9.10987160,282,5069
100_1_DESC_shp,38.79013490,-9.09973870,79,1787
190_0_ASC_shp,38.76267860,-9.12955240,282,7053
172_0_ASC_shp,38.75640810,-9.14670340,488,9004
104_6_ASC_shp,38.69568520,-9.21827130,228,4242
172_0_DESC_shp,38.70871200,-9.13516400,488,10591
123_3_ASC_shp,38.75393630,-9.15251510,41,870
123_3_DESC_shp,38.74297250,-9.16682010,41,622
79_0_DESC_shp,38.71464370,-9.16749840,12,177
199_3_DESC_shp,38.72946200,-9.13466450,404,8302
165_0_ASC_shp,38.76540090,-9.18237450,338,7558
165_0_DESC_shp,38.77385730,-9.16142350,338,8197
111_2_DESC_shp,38.74934120,-9.18015470,425,9811
111_2_ASC_shp,38.78075060,-9.17225070,425,10661
241_0_ASC_shp,38.72558190,-9.16272110,76,1668
178_3_DESC_shp,38.76162680,-9.19664310,37,603
241_0_DESC_shp,38.73775650,-9.16769680,76,1331
178_3_ASC_shp,38.70957570,-9.17948990,37,937
219_0_CIRC_shp,38.70374200,-9.19464850,10,202
112_0_DESC_shp,38.74862020,-9.19124610,288,4776
112_0_ASC_shp,38.76028120,-9.15683320,288,5801
152_0_ASC_shp,38.70810830,-9.13756650,74,633
152_0_DESC_shp,38.76853990,-9.09802900,74,1484
170_0_ASC_shp,38.75618690,-9.15181060,205,4757
170_0_DESC_shp,38.78011850,-9.15196670,205,4951
199_1_ASC_shp,38.76030700,-9.15690790,429,7852
199_1_DESC_shp,38.73827250,-9.14602710,429,7799
65_0_ASC_shp,38.74197540,-9.11820000,334,6505
106_3_ASC_shp,38.72752470,-9.21204700,437,12728
171_3_DESC_shp,38.70348950,-9.17109620,380,7350
171_3_ASC_shp,38.70448840,-9.18310180,380,7254
239_0_CIRC_shp,38.74896510,-9.14180730,15,442
77_0_ASC_shp,38.71616550,-9.13357010,22,336
107_0_DESC_shp,38.70491810,-9.19625220,186,3586
107_0_ASC_shp,38.72546100,-9.14869180,186,4299
62_0_DESC_shp,38.72453950,-9.11569100,45,672
209_0_CIRC_shp,38.76903730,-9.11886070,427,7336
60_0_ASC_shp,38.69958050,-9.22476340,370,8281
151_0_ASC_shp,38.76832290,-9.10966910,396,10339
151_0_DESC_shp,38.74695580,-9.09971880,396,7639
60_0_DESC_shp,38.69715490,-9.20072200,367,5698
190_0_DESC_shp,38.79041080,-9.11001340,40,584
190_0_ASC_shp,38.74275560,-9.16586590,40,884
64_0_ASC_shp,38.78019980,-9.15201050,602,11782
116_4_DESC_shp,38.73878830,-9.16505500,321,6685
116_4_ASC_shp,38.77098250,-9.19341750,321,7024
190_0_DESC_shp,38.76655080,-9.11986440,331,6326
190_0_ASC_shp,38.76367450,-9.11871460,331,8286
118_0_ASC_shp,38.74484460,-9.16856280,671,13641
64_0_DESC_shp,38.78547970,-9.14271530,635,21603
204_1_DESC_shp,38.70841420,-9.13340800,387,9827
204_1_ASC_shp,38.75927470,-9.09650670,387,8577
242_0_CIRC_shp,38.71761070,-9.12995050,142,1590
117_0_DESC_shp,38.72514930,-9.14897590,267,5300
117_0_ASC_shp,38.73253410,-9.14564600,267,5999
196_0_DESC_shp,38.77452080,-9.11725610,151,2890
196_0_ASC_shp,38.73855820,-9.13678700,151,3542
179_0_DESC_shp,38.75944050,-9.15712820,359,8094
232_0_ASC_shp,38.77522330,-9.15029210,114,3247
232_0_DESC_shp,38.77420280,-9.15975980,114,1843
109_0_DESC_shp,38.70272110,-9.18015500,449,7672
109_0_ASC_shp,38.70046440,-9.22736650,449,9149
172_0_ASC_shp,38.75423210,-9.15397520,520,9685
172_0_DESC_shp,38.70786750,-9.13870600,520,10914
117_0_DESC_shp,38.70627850,-9.16768170,111,2428
117_0_ASC_shp,38.75011160,-9.15843440,111,2599
104_5_DESC_shp,38.72210500,-9.19685210,350,6769
150_0_ASC_shp,38.74676420,-9.18462020,438,7296
201_0_ASC_shp,38.74753980,-9.15383770,98,1808
150_0_DESC_shp,38.71994250,-9.15419640,438,7560
201_0_DESC_shp,38.73652960,-9.21206310,98,1375
212_0_ASC_shp,38.77566260,-9.16008490,358,7517
212_0_DESC_shp,38.79305930,-9.14830380,358,6943
117_0_DESC_shp,38.74889150,-9.14807410,407,8105
117_0_ASC_shp,38.71557690,-9.16055280,407,8493
144_0_DESC_shp,38.72442500,-9.11373260,572,11476
144_0_ASC_shp,38.77444930,-9.11437860,572,11996
199_0_ASC_shp,38.78991680,-9.17651130,649,12385
150_0_ASC_shp,38.75194380,-9.20511950,524,9298
150_0_DESC_shp,38.70945290,-9.14316080,524,9245
253_0_CIRC_shp,38.71156190,-9.16399710,25,426
61_0_DESC_shp,38.74377400,-9.17652740,471,9211
197_2_DESC_shp,38.77257140,-9.09759700,269,5153
197_2_ASC_shp,38.78622970,-9.12378620,269,4840
78_0_DESC_shp,38.70372670,-9.17180300,202,3760
171_1_DESC_shp,38.71704120,-9.13595770,452,8817
100_0_DESC_shp,38.75896440,-9.11343690,445,8792
171_1_ASC_shp,38.70371550,-9.19479070,452,8347
100_0_ASC_shp,38.77450650,-9.09716430,445,11432
65_0_ASC_shp,38.74195840,-9.13152000,243,4791
65_0_DESC_shp,38.76836040,-9.12765510,274,5049
108_0_DESC_shp,38.74772920,-9.19080280,135,2834
108_0_ASC_shp,38.74157610,-9.16922910,135,2966
226_0_CIRC_shp,38.73753600,-9.12277640,793,15179
144_0_DESC_shp,38.70831470,-9.13337360,666,14263
144_0_ASC_shp,38.77485700,-9.10068010,666,14025
192_1_ASC_shp,38.70981970,-9.16264290,192,3572
248_0_ASC_shp,38.72531150,-9.18635100,223,4773
192_1_DESC_shp,38.71534020,-9.16950980,192,4113
248_0_DESC_shp,38.72447670,-9.18912760,223,4470
107_0_DESC_shp,38.74200740,-9.14660330,723,14769
107_0_ASC_shp,38.70958830,-9.21063460,723,15337
100_1_ASC_shp,38.74278500,-9.13296460,43,1002
100_0_DESC_shp,38.74119170,-9.13347700,573,12871
100_1_DESC_shp,38.79571480,-9.09841950,43,886
100_0_ASC_shp,38.78883430,-9.09809500,573,13654
189_0_DESC_shp,38.72797570,-9.15967860,169,3546
143_1_ASC_shp,38.74237160,-9.13357290,92,1536
189_0_ASC_shp,38.72756000,-9.13977950,169,3617
143_1_DESC_shp,38.70420570,-9.16801050,92,1687
79_0_ASC_shp,38.70870840,-9.13525420,29,654
123_0_DESC_shp,38.74798750,-9.15011400,437,8968
123_0_ASC_shp,38.72653440,-9.16234150,437,8794
226_0_CIRC_shp,38.72777230,-9.11474620,485,9269
101_0_DESC_shp,38.73953130,-9.20275680,258,4272
101_0_ASC_shp,38.72435760,-9.18048600,258,5606
100_0_DESC_shp,38.78145510,-9.09719100,160,3281
100_0_ASC_shp,38.75260620,-9.13051100,160,4397
76_0_DESC_shp,38.69637780,-9.20896530,111,2197
241_0_ASC_shp,38.73388770,-9.16384720,144,3043
241_0_DESC_shp,38.73688470,-9.16654130,144,2506
147_0_DESC_shp,38.71532080,-9.15430110,349,7104
147_0_ASC_shp,38.73232330,-9.12901450,349,6907
204_1_DESC_shp,38.70610980,-9.14387190,520,10938
204_1_ASC_shp,38.77478820,-9.10280860,520,11166
245_0_CIRC_shp,38.71594580,-9.14160600,246,5139
208_0_ASC_shp,38.75596630,-9.09690160,423,8650
208_0_DESC_shp,38.78613630,-9.09675200,423,7540
210_0_CIRC_shp,38.75586800,-9.11358020,477,10092
100_0_DESC_shp,38.77487730,-9.09751190,214,4285
100_0_ASC_shp,38.76073770,-9.11998710,214,6405
244_0_CIRC_shp,38.74396880,-9.15465670,112,2259
150_0_ASC_shp,38.72519920,-9.16006480,198,3405
150_0_DESC_shp,38.74085140,-9.16970040,198,3878
189_2_DESC_shp,38.71918310,-9.12794400,189,3220
120_0_DESC_shp,38.73966540,-9.22128840,11,44
189_2_ASC_shp,38.72868390,-9.14424250,189,4061
120_0_ASC_shp,38.75475330,-9.19129100,11,362
65_0_ASC_shp,38.75760980,-9.12646190,471,9128
77_0_ASC_shp,38.70987650,-9.14200250,206,2415
65_0_DESC_shp,38.75783970,-9.12304130,466,9367
77_0_DESC_shp,38.71505590,-9.12879620,239,2309
62_0_ASC_shp,38.70299090,-9.19462540,38,791
112_0_DESC_shp,38.72486120,-9.14028600,779,14874
238_0_CIRC_shp,38.71991320,-9.17242430,80,2158
199_3_DESC_shp,38.73452260,-9.13416470,385,7738
116_0_DESC_shp,38.76015670,-9.19281390,79,1402
116_0_ASC_shp,38.73132620,-9.13695070,79,1767
169_0_ASC_shp,38.71396110,-9.22549740,277,9027
169_0_DESC_shp,38.72465560,-9.18278200,277,6727
177_0_ASC_shp,38.76321250,-9.19720550,347,7895
192_1_ASC_shp,38.72239170,-9.15007620,405,8027
210_0_CIRC_shp,38.75494090,-9.11081330,116,2225
192_1_DESC_shp,38.70835310,-9.14617190,405,7842
103_0_DESC_shp,38.71207670,-9.15300510,440,8949
103_0_ASC_shp,38.70688950,-9.17396610,440,8894
100_1_ASC_shp,38.75888000,-9.11167620,158,5004
100_1_DESC_shp,38.78153650,-9.09726180,158,3253
62_0_ASC_shp,38.71113110,-9.21064940,742,23324
204_3_ASC_shp,38.70872150,-9.13463320,283,6468
178_0_ASC_shp,38.73858230,-9.20457690,247,5621
196_0_DESC_shp,38.78393940,-9.10876870,7,182
178_0_DESC_shp,38.74445310,-9.19662660,247,4361
196_0_ASC_shp,38.71721080,-9.14290850,7,201
102_0_DESC_shp,38.70372930,-9.21294890,419,7355
102_0_ASC_shp,38.70912390,-9.21468660,419,8402
62_0_DESC_shp,38.71389140,-9.19748810,775,15062
75_0_ASC_shp,38.70797650,-9.14104420,309,4009
194_3_ASC_shp,38.75220520,-9.14957300,101,2108
103_0_DESC_shp,38.70656710,-9.15793140,374,7458
194_3_DESC_shp,38.78174000,-9.14138380,101,2073
103_0_ASC_shp,38.70458570,-9.16358490,374,7648
66_0_DESC_shp,38.78014360,-9.10478960,203,3893
177_0_ASC_shp,38.76258200,-9.15680610,60,978
177_0_DESC_shp,38.77092580,-9.18899780,60,1758
60_0_ASC_shp,38.70463570,-9.15926510,75,1639
112_1_ASC_shp,38.75996430,-9.16155650,36,648
112_1_DESC_shp,38.74890230,-9.21842860,36,471
203_0_ASC_shp,38.77131220,-9.12078660,393,8460
203_0_DESC_shp,38.74826490,-9.14873440,393,8013
109_0_DESC_shp,38.70234010,-9.21770740,254,3809
109_0_ASC_shp,38.69749220,-9.19560770,254,5638
278_0_CIRC_shp,38.75399880,-9.20610410,392,8518
197_0_ASC_shp,38.79266210,-9.12162100,277,5533
62_0_DESC_shp,38.71003270,-9.21096300,900,17168
189_0_DESC_shp,38.71469760,-9.12139340,459,9636
189_0_ASC_shp,38.70581050,-9.17417200,459,9416
204_3_ASC_shp,38.77326530,-9.10472270,615,16093
102_0_DESC_shp,38.72828490,-9.21226010,134,2122
102_0_ASC_shp,38.70524090,-9.17071640,134,2712
243_0_CIRC_shp,38.71471760,-9.12624840,110,2209
190_1_ASC_shp,38.75577880,-9.16945000,244,5247
197_0_DESC_shp,38.77320770,-9.10560540,161,3700
197_0_ASC_shp,38.78159090,-9.11862120,161,3310
136_0_DESC_shp,38.73301110,-9.13175950,597,12003
136_1_ASC_shp,38.72070300,-9.12410160,214,3465
136_0_ASC_shp,38.76702180,-9.15067920,597,11198
203_0_ASC_shp,38.72384120,-9.16075880,4,132
203_0_DESC_shp,38.79009250,-9.12352490,4,73
145_0_DESC_shp,38.74138520,-9.12902930,59,1168
145_0_ASC_shp,38.73383800,-9.11269240,59,1331
77_0_DESC_shp,38.71159050,-9.13061690,142,1691
112_1_ASC_shp,38.75266600,-9.20771480,352,7500
112_1_DESC_shp,38.76021860,-9.18346790,352,6392
212_0_ASC_shp,38.77398790,-9.16096350,407,8541
212_0_DESC_shp,38.79331420,-9.15466790,407,7903
199_1_ASC_shp,38.76258480,-9.15698740,451,8122
199_1_DESC_shp,38.73391110,-9.14498260,451,8292
239_2_CIRC_shp,38.75733150,-9.14037980,204,4489
105_0_DESC_shp,38.75434880,-9.11109470,383,8614
105_0_ASC_shp,38.73305220,-9.13191740,383,8295
145_0_DESC_shp,38.74693020,-9.11550470,218,4372
145_0_ASC_shp,38.74819290,-9.10794560,218,4528
66_0_ASC_shp,38.78386300,-9.11120190,775,15121
277_0_DESC_shp,38.76457640,-9.15710610,215,5234
277_0_ASC_shp,38.76314420,-9.16330050,215,5042
116_4_DESC_shp,38.76527330,-9.19846050,53,1507
199_3_ASC_shp,38.71026540,-9.13523880,124,1191
116_4_ASC_shp,38.73878290,-9.16462310,53,1243
199_3_DESC_shp,38.76787950,-9.15832890,124,2582
143_1_ASC_shp,38.70461110,-9.17657400,459,8735
143_1_DESC_shp,38.73796700,-9.12721530,459,8681
111_0_DESC_shp,38.76318060,-9.19717300,96,2140
168_0_ASC_shp,38.74408470,-9.22024480,453,10198
111_0_ASC_shp,38.74139050,-9.16959510,96,2044
168_0_DESC_shp,38.75006580,-9.16009040,453,10335
204_3_ASC_shp,38.70373140,-9.16238990,136,3891
102_0_DESC_shp,38.72238250,-9.22521640,27,330
199_1_ASC_shp,38.71326670,-9.13784800,143,1692
102_0_ASC_shp,38.70623790,-9.14320930,27,189
199_1_DESC_shp,38.78551970,-9.16927260,143,1951
204_3_ASC_shp,38.69985340,-9.17941200,73,2294
136_1_ASC_shp,38.74890830,-9.14161280,430,7984
178_3_DESC_shp,38.75414450,-9.19755400,167,2750
178_3_ASC_shp,38.72620940,-9.19388980,167,3540
212_0_ASC_shp,38.79046510,-9.14471240,126,2630
203_0_ASC_shp,38.75228230,-9.14961720,204,4386
212_0_DESC_shp,38.77864570,-9.15992080,126,2047
199_1_ASC_shp,38.73394650,-9.14469680,275,4576
203_0_DESC_shp,38.76979330,-9.12462950,204,3656
199_1_DESC_shp,38.76385910,-9.15694100,275,4690
75_0_DESC_shp,38.71008190,-9.13267000,112,1423
111_0_DESC_shp,38.75435370,-9.18022950,214,4775
116_4_DESC_shp,38.75901770,-9.18096910,172,3754
226_0_CIRC_shp,38.74197540,-9.11820000,33,708
111_0_ASC_shp,38.75677260,-9.17777850,214,4724
116_4_ASC_shp,38.75553710,-9.17642660,172,3597
167_0_ASC_shp,38.66613580,-9.16903710,373,10434
136_0_DESC_shp,38.78579750,-9.17315840,112,1544
136_0_ASC_shp,38.70841420,-9.13340800,112,1005
178_3_DESC_shp,38.72408410,-9.19383730,419,8458
178_3_ASC_shp,38.75681130,-9.20102340,419,9630
64_0_ASC_shp,38.74252020,-9.14672220,305,5442
203_0_ASC_shp,38.74039380,-9.14618750,138,3014
203_0_DESC_shp,38.77771970,-9.11788870,138,2298
171_2_ASC_shp,38.70438880,-9.17460970,189,3648
171_2_DESC_shp,38.70807440,-9.13784450,189,4010
190_0_DESC_shp,38.75947700,-9.13714130,420,8604
190_0_ASC_shp,38.77150330,-9.10974940,420,9997
136_0_DESC_shp,38.73266960,-9.13042090,606,12126
106_4_DESC_shp,38.70873880,-9.22201970,214,2217
136_0_ASC_shp,38.76926400,-9.14861420,606,11614
106_4_ASC_shp,38.71751440,-9.21954670,214,5431
115_0_DESC_shp,38.71970070,-9.11615440,602,12891
144_0_DESC_shp,38.76186190,-9.11263740,291,6046
115_0_ASC_shp,38.72605560,-9.11353610,602,21977
144_0_ASC_shp,38.73785400,-9.11311080,291,6324
120_0_DESC_shp,38.75061220,-9.19743910,275,5719
120_0_ASC_shp,38.73740860,-9.22099720,275,6069
105_0_DESC_shp,38.72746690,-9.11033220,230,4680
105_0_ASC_shp,38.72942860,-9.10838270,230,5291
203_2_ASC_shp,38.77932790,-9.12021930,447,8969
220_0_CIRC_shp,38.70635570,-9.17542570,290,6684
203_2_DESC_shp,38.73406910,-9.14500110,447,9632
245_0_CIRC_shp,38.71526630,-9.15426100,124,2455
204_4_ASC_shp,38.70232610,-9.17455960,90,2799
103_1_ASC_shp,38.71162120,-9.21034160,471,9722
204_4_DESC_shp,38.70808630,-9.13778920,90,2114
103_1_DESC_shp,38.70871060,-9.15155060,471,9417
170_4_ASC_shp,38.76292030,-9.15670710,24,259
170_4_DESC_shp,38.79689010,-9.14968120,24,627
66_0_ASC_shp,38.76238260,-9.10959130,480,9891
75_0_ASC_shp,38.70822550,-9.14199410,313,4124
227_0_CIRC_shp,38.74216990,-9.17430770,320,6472
60_0_ASC_shp,38.69761320,-9.20426710,269,5912
75_0_DESC_shp,38.72282390,-9.13138340,304,3264
204_1_DESC_shp,38.75346720,-9.09599980,157,3037
204_1_ASC_shp,38.71067400,-9.12738980,157,1881
204_0_ASC_shp,38.69670620,-9.19293610,217,3541
204_0_DESC_shp,38.76162590,-9.09743440,217,4357
115_0_DESC_shp,38.76057070,-9.10365190,71,1431
115_0_ASC_shp,38.73970780,-9.11774030,71,1617
178_0_ASC_shp,38.72312460,-9.18686290,93,2089
76_0_DESC_shp,38.69833900,-9.22517890,63,674
178_0_DESC_shp,38.75898990,-9.20134700,93,1314
100_1_ASC_shp,38.77774440,-9.09489810,409,9741
100_1_DESC_shp,38.76166550,-9.11375300,409,8176
279_0_CIRC_shp,38.74598040,-9.20443940,188,3435
103_5_ASC_shp,38.69750690,-9.19512010,451,9308
114_0_DESC_shp,38.73123810,-9.12670670,595,12366
114_0_ASC_shp,38.70434460,-9.18514810,595,12032
211_0_CIRC_shp,38.75919430,-9.12486780,120,2251
248_0_ASC_shp,38.71767380,-9.19952550,349,6748
248_0_DESC_shp,38.72403090,-9.16056980,349,7958
60_0_ASC_shp,38.69978530,-9.18434120,186,4118
204_0_ASC_shp,38.76202060,-9.09824880,709,16817
204_0_DESC_shp,38.69766800,-9.18696290,709,17043
192_1_ASC_shp,38.70809370,-9.13768810,43,833
192_1_DESC_shp,38.72538420,-9.14609700,43,767
201_2_ASC_shp,38.73906980,-9.21122880,469,9031
201_2_DESC_shp,38.74196280,-9.17091080,469,9121
103_5_ASC_shp,38.70671020,-9.20246960,543,11217
171_0_ASC_shp,38.70532800,-9.19604620,459,8615
171_0_DESC_shp,38.70671570,-9.14160360,459,9824
104_1_ASC_shp,38.70024870,-9.19989950,130,2209
104_1_DESC_shp,38.71374750,-9.19731700,130,2386
167_4_DESC_shp,38.71872230,-9.17588290,152,6578
144_0_DESC_shp,38.76050800,-9.11187690,302,6212
76_0_DESC_shp,38.70028230,-9.18313560,216,4530
170_4_ASC_shp,38.77430610,-9.15898610,100,1801
144_0_ASC_shp,38.73925400,-9.11247600,302,6534
199_0_DESC_shp,38.74135100,-9.14677450,415,7451
170_4_DESC_shp,38.78719300,-9.14963670,100,2005
199_0_ASC_shp,38.78064060,-9.16293590,415,8402
204_0_ASC_shp,38.78052230,-9.10429400,886,20065
199_3_DESC_shp,38.70670270,-9.14359140,609,11550
220_0_CIRC_shp,38.70529370,-9.17655550,303,6838
196_0_DESC_shp,38.73749780,-9.14387290,414,9008
196_0_ASC_shp,38.77713210,-9.11589340,414,9543
144_0_DESC_shp,38.73993220,-9.11180010,436,8838
144_0_ASC_shp,38.76032270,-9.11179110,436,9182
199_0_DESC_shp,38.76134910,-9.15740050,303,5001
199_0_ASC_shp,38.76282740,-9.15666860,303,6262
66_0_DESC_shp,38.70667260,-9.14365740,916,18499
197_2_ASC_shp,38.79143780,-9.12107010,327,5891
65_0_ASC_shp,38.74763290,-9.11833720,378,7275
108_3_ASC_shp,38.74978340,-9.19411620,176,3074
108_3_DESC_shp,38.74587950,-9.18220150,176,3625
114_0_DESC_shp,38.70637810,-9.19912540,118,2588
171_0_ASC_shp,38.70604780,-9.18287860,372,7162
208_0_ASC_shp,38.76297200,-9.10941810,273,5242
114_0_ASC_shp,38.72450790,-9.11709090,118,2140
171_0_DESC_shp,38.70346490,-9.17062580,372,7212
208_0_DESC_shp,38.77476820,-9.10389310,273,4987
191_3_CIRC_shp,38.74005170,-9.17402640,41,840
75_0_DESC_shp,38.71753520,-9.12994950,251,2610
116_0_DESC_shp,38.73500700,-9.14888870,385,7548
116_0_ASC_shp,38.76038100,-9.18414230,385,8512
279_0_CIRC_shp,38.75022670,-9.19611790,433,8750
103_0_DESC_shp,38.70686840,-9.17609510,291,5751
103_0_ASC_shp,38.71581180,-9.15465940,291,5767
208_0_ASC_shp,38.76234640,-9.09841260,361,7612
208_0_DESC_shp,38.77898380,-9.09314500,361,6457
64_0_ASC_shp,38.77858310,-9.14183660,646,13114
279_0_CIRC_shp,38.75470630,-9.19621500,40,912
64_0_DESC_shp,38.77712640,-9.14620170,679,23008
107_0_DESC_shp,38.70624110,-9.14410810,399,9227
107_0_ASC_shp,38.70624560,-9.14318750,399,7509
239_0_CIRC_shp,38.75705520,-9.13913380,197,4330
172_1_DESC_shp,38.70850850,-9.13592680,329,7343
172_1_ASC_shp,38.73328830,-9.13281200,329,5651
279_0_CIRC_shp,38.73924560,-9.20297230,321,5946
247_0_CIRC_shp,38.73663800,-9.13371880,283,6358
191_0_CIRC_shp,38.74117050,-9.17624480,264,5776
200_0_ASC_shp,38.76955370,-9.12315380,354,8512
200_0_DESC_shp,38.74845420,-9.14861610,354,8615
204_0_ASC_shp,38.70628310,-9.14501900,347,7955
204_0_DESC_shp,38.73917210,-9.10307290,347,7365
147_3_ASC_shp,38.70699440,-9.14166580,100,927
164_0_ASC_shp,38.74720700,-9.18837860,287,6052
143_1_ASC_shp,38.74186290,-9.12949650,67,1140
164_0_DESC_shp,38.73880110,-9.15345550,287,5203
146_0_DESC_shp,38.72499420,-9.15349360,226,4247
143_1_DESC_shp,38.70367820,-9.17158840,67,1302
146_0_ASC_shp,38.73238930,-9.17249040,226,4066
245_0_CIRC_shp,38.72276760,-9.14168540,15,193
195_0_ASC_shp,38.75561450,-9.20471610,612,14365
106_0_DESC_shp,38.75855550,-9.14000950,645,14958
78_0_ASC_shp,38.70753200,-9.19900600,251,5561
106_0_ASC_shp,38.71325480,-9.22519550,645,18359
78_0_DESC_shp,38.70463570,-9.15926510,246,4879
227_0_CIRC_shp,38.74978990,-9.17080720,99,1508
102_0_DESC_shp,38.70159560,-9.18126640,625,11273
65_0_ASC_shp,38.73761860,-9.12640250,287,5543
102_0_ASC_shp,38.72824160,-9.21176980,625,12211
76_0_ASC_shp,38.70808240,-9.13729480,56,848
170_0_ASC_shp,38.77704690,-9.14626210,451,10237
170_0_DESC_shp,38.75826890,-9.14087300,451,10678
112_0_DESC_shp,38.75397990,-9.19741410,222,3453
112_0_ASC_shp,38.75620220,-9.14557730,222,4405
203_2_ASC_shp,38.76982440,-9.12746230,327,6925
203_2_DESC_shp,38.75566600,-9.14900020,327,6869
199_1_ASC_shp,38.75560900,-9.15149570,390,7083
